53921 | 2004 | SYN | 7 | 2022-11-21 11:39:06,805
2004 | 53921 | SYN/ACK | 7 | 2022-11-21 11:39:06,805
53921 | 2004 | ACK | 7 | 2022-11-21 11:39:06,805
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,806
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,806
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,806
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,806
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,806
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,806
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,806
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,807
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,807
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,807
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,807
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,807
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,808
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,808
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,808
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,808
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,808
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,808
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,809
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,809
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,809
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,809
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,809
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,810
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,810
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,810
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,810
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,810
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,810
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,810
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,811
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,811
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,811
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,811
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,811
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,811
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,811
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,812
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,812
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,812
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,812
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,812
44783 | 41600 | DATA | 11 | 2022-11-21 11:39:06,812
41600 | 44783 | DATA | 11 | 2022-11-21 11:39:06,812
